file,category,keyword,page,excerpt
Arizon SS Standards 2019.pdf,Theocracy,Theocracy,36,"...War ● Government and economic systems such as monarchy, dictatorship, [theocracy,] oligarchy, aristocracy, democracy, constitutional republic, anarchy, and capitalism, socialism, and..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Values,Values,4,"...recognize their obligation to Eric G. Mackey uphold America’s guiding [values] as they enter college, Secretary and Executive Officer career, and..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Values,Values,11,...issues of today and tomorrow ● Upholding the principles and [values] of their constitutional republic The Alabama Course of Study Committee...
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Values,Values,28,"...The content encourages students to develop an appreciation of shared [values] that promote respect for the United States’ government, its people,..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Values,Values,55,"...United States and its civic foundations. Students investigate the fundamental [values] and principles of the events, philosophies, and individuals that shaped..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Values,Values,61,"...groups and individuals seeking greater inclusion and advancement of fundamental [values] in the late 1700s, including women and Black Americans, who..."
Alabama-Course-of-Study-Social-Studies_2024pdf.pdf,Values,Values,134,Sociology SELF AND SOCIALIZATION 4 Explain how [values] and norms influence individual behavior.* 4a Describe ways in which...
Arizon SS Standards 2019.pdf,Values,Values,12,"...key components of the American political system. ● K.C1.1 Apply [values] of respect, responsibility, equality, and fairness within schools and communities...."
Arizon SS Standards 2019.pdf,Values,Values,14,"...key components of the American political system. ● 1.C1.1 Apply [values] of respect, responsibility, equality, and fairness as a member of..."
Arizon SS Standards 2019.pdf,Values,Values,33,"...and responsibilities ● 6.C2.1 Analyze the beliefs, experiences, perspectives, and [values] that underlie points of view regarding civic issues in the..."
Arizon SS Standards 2019.pdf,Values,Values,45,"...• Civil Liberties and Civil Rights • American political culture, [values,] and principles that are basic to American constitutional democracy and..."
California HSS Standards 1998.pdf,Values,Values,6,"...and detailed guidance for day-to-day events by revealing the ideas, [values,] fears, instruction and lesson plans. Teachers and dreams of the..."
California HSS Standards 1998.pdf,Values,Values,36,"...society and family life during his reign. 3. Describe the [values,] social customs, and traditions prescribed by the lord-vassal system consisting..."
California HSS Standards 1998.pdf,Values,Values,47,...complicated and affects not only technology and politics but also [values] and beliefs. 3. Students use a variety of maps and...
California HSS Standards 1998.pdf,Values,Values,48,"...unfolded rather than solely in terms of present-day norms and [values.] 4. Students understand the meaning, implication, and impact of historical..."
California HSS Standards 1998.pdf,Values,Values,51,"...3. Understand the widespread disillusionment with prewar institutions, authorities, and [values] that resulted in a void that was later filled by..."
California HSS Standards 1998.pdf,Values,Values,61,...American Democracy 12.1 Students explain the fundamental principles and moral [values] of American democracy as expressed in the U.S. Constitution and...
California HSS Standards 1998.pdf,Values,Values,62,"...evaluate and take and defend positions on what the fundamental [values] and principles of civil society are (i.e., the autonomous sphere..."
California HSS Standards 1998.pdf,Values,Values,62,"...government), their interdependence, and the meaning and importance of those [values] and principles for a free society. 1. Explain how civil..."
Colorado 2020 Social Studies - Academic Standards.pdf,Values,Values,19,...on something 2. Determine how to spend money depending on [values] and choices. you want versus something you need. (Personal Skills:...
Colorado 2020 Social Studies - Academic Standards.pdf,Values,Values,45,"...public matters. 1. Appropriately express one’s own emotions, thoughts, and [values] and Disciplinary, Information, and Media Literacy: identify how they influence..."
Colorado 2020 Social Studies - Academic Standards.pdf,Values,Values,58,...and 7. Use technology to efficiently and effectively access information. [values] that underlie their own and others’ points of view about...
Colorado 2020 Social Studies - Academic Standards.pdf,Values,Values,62,"...and d. Explain important political, social, economic, and military developments [values?] leading to and during the American Revolution. 3. To what..."
Colorado 2020 Social Studies - Academic Standards.pdf,Values,Values,67,"...investments, and loans. 2. Express one’s own emotions, thoughts, and [values] and identify how they Disciplinary, Information, and Media Literacy: influence..."
Colorado 2020 Social Studies - Academic Standards.pdf,Values,Values,70,"...to support analysis of primary and secondary messages differently, how [values] and points of view are included or sources excluded, and..."
Colorado 2020 Social Studies - Academic Standards.pdf,Values,Values,78,"...regulations, nations; and markets are damaged by drought, differently, how [values] and points of view are included or excluded, and earthquakes..."
Colorado 2020 Social Studies - Academic Standards.pdf,Values,Values,79,"...global society. 1. Examine how individuals interpret messages differently, how [values] and 3. Civic-minded individuals demonstrate how different forms of government..."
Colorado 2020 Social Studies - Academic Standards.pdf,Values,Values,81,"...Skills: interpretations. 1. Examine how individuals interpret messages differently, how [values] and Disciplinary, Information, and Media Literacy: points of view are..."
Colorado 2020 Social Studies - Academic Standards.pdf,Values,Values,90,...and class during this time 1. How have the basic [values] and principles of American democracy changed period and the impact...
Colorado 2020 Social Studies - Academic Standards.pdf,Values,Values,110,"...these resources. Evidence Outcomes 5. How are incentives influenced by [values?] For example: ethics, religious beliefs, cultural values. Students Can: a...."
Colorado 2020 Social Studies - Academic Standards.pdf,Values,Values,110,"...incentives influenced by values? For example: ethics, religious beliefs, cultural [values.] Students Can: a. Explain the economic way of thinking: the..."
Colorado 2020 Social Studies - Academic Standards.pdf,Values,Values,117,"...tolerance, part of a lifetime comprehensive financial plan. and personal [values] at different life stages. 2. Financially capable individuals carefully consider..."
Colorado 2020 Social Studies - Academic Standards.pdf,Values,Values,122,...the origins of the government and their relationship to democratic [values.] structures of America’s governmental institutions. (Entrepreneurial Skills: c. Analyze and...
Colorado 2020 Social Studies - Academic Standards.pdf,Values,Values,122,"...of democracy and the Critical Thinking/Problem Solving) inherent competition among [values.] For example: freedom and security, 3. Apply knowledge of government..."
Connecticu socialstudiesframeworks2015.pdf,Values,Values,27,"...(schools, parks, town hall, stores, community center). Democratic Principles and [Values] • Identify key American democratic principles and values such as..."
Connecticu socialstudiesframeworks2015.pdf,Values,Values,27,"...Principles and Values • Identify key American democratic principles and [values] such as liberty, freedom, justice, and equality. Connecting the Past..."
Connecticu socialstudiesframeworks2015.pdf,Values,Values,30,"...communities to which I belong? Supporting Questions: • What civic [values] are important in my school and community (e.g., honesty, mutual..."
Connecticu socialstudiesframeworks2015.pdf,Values,Values,37,"...used to influence and change society, commitment to the democratic [values] of equality, including art, literature, music, film, dance, and justice,..."
Connecticu socialstudiesframeworks2015.pdf,Values,Values,37,"...meetings) and in the community (e.g., vote, Democratic Principles and [Values] write letters, march, join organizations, donate • Identify key American..."
Connecticu socialstudiesframeworks2015.pdf,Values,Values,37,"...• Identify key American democratic principles money, teach, protest). and [values] such as liberty, freedom, justice, and equality. Rights and Responsibilities..."
Connecticu socialstudiesframeworks2015.pdf,Values,Values,37,...• Examine the lives of people who have promoted and [values] influence how and why people make the common good including...
Connecticu socialstudiesframeworks2015.pdf,Values,Values,52,"...and communities. CIV 3.5 Identify the beliefs, experiences, perspectives, and [values] that underlie their own and others’ points of view about..."
Connecticu socialstudiesframeworks2015.pdf,Values,Values,64,...do if federal law is opposed to the beliefs and [values] of the region? ECONOMICS Economic Decision-Making ECO 4.1 Compare the...
Connecticu socialstudiesframeworks2015.pdf,Values,Values,109,...Explain how the American political system provides • Describe the [values] and principles that are for choice and opportunities for participation....
Connecticu socialstudiesframeworks2015.pdf,Values,Values,120,"...of political instability in China. • Evaluate the political beliefs, [values,] and actions • World War I of various peoples and..."
Connecticu socialstudiesframeworks2015.pdf,Values,Values,136,"...dream” has changed and how various groups character, ideals, and [values] of the peoples of have endeavored to reach this goal..."
Connecticu socialstudiesframeworks2015.pdf,Values,Values,143,...decisions to enter global and regional conflicts today? • What [values] has America traditionally defended in the global arena? Have these...
Connecticu socialstudiesframeworks2015.pdf,Values,Values,143,...has America traditionally defended in the global arena? Have these [values] been compromised in dealings with some countries? • How does...
